DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,EE,2020,2225.206,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,EE,2021,3444.457,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,EL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,EL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,ES,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,ES,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,EU27_2020,2020,2247.206,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,EU27_2020,2021,3444.457,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,FI,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,FI,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,FR,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,FR,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,GE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,HR,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,HR,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,HU,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,HU,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,IE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,IE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,IS,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,IT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,IT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,LT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,LT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,LU,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,LU,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,LV,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,LV,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,MD,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,ME,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,MK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,MT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,MT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,NL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,NL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,NO,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,PL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,PL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,PT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,PT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,RO,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,RO,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,RS,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,SE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,SE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,SI,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,SI,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,SK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,SK,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,TR,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,UA,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,XK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,AL,2020,5313.166,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,AT,2020,72546.257,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,AT,2021,70740.458,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,BA,2020,16874.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,BE,2020,88957.200,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,BE,2021,99958.800,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,BG,2020,40718.922,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,BG,2021,47532.793,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,CY,2020,4849.194,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,CY,2021,5119.423,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,CZ,2020,81449.764,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,CZ,2021,84945.496,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,DE,2020,573816.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,DE,2021,587567.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,DK,2020,28728.658,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,DK,2021,33048.783,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,EE,2020,6078.456,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,EE,2021,7204.459,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,EL,2020,48251.884,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,EL,2021,54715.262,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,ES,2020,263213.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,ES,2021,274032.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,EU27_2020,2020,2784553.903,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,EU27_2020,2021,2907371.282,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,FI,2020,68722.546,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,FI,2021,71538.367,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,FR,2020,531763.976,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,FR,2021,554727.756,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,GE,2020,11159.800,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,HR,2020,13385.300,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,HR,2021,15210.400,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,HU,2020,34787.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,HU,2021,35975.300,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,IE,2020,32275.639,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,IE,2021,31872.427,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,IS,2020,19127.302,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,IT,2020,280029.531,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,IT,2021,288490.682,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,LT,2020,5310.900,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,LT,2021,4886.100,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,LU,2020,2234.264,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,LU,2021,2211.076,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,LV,2020,5724.846,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,LV,2021,5846.221,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,MD,2020,983.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,ME,2020,3380.900,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,MK,2020,5346.472,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,MT,2020,2143.076,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,MT,2021,2215.055,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,NL,2020,122774.451,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,NL,2021,121609.995,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,NO,2020,153965.868,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,PL,2020,157949.038,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,PL,2021,179547.681,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,PT,2020,53078.401,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,PT,2021,50979.562,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,RO,2020,55934.902,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,RO,2021,59470.264,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,RS,2020,37956.473,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,SE,2020,163833.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,SE,2021,171798.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,SI,2020,17190.698,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,SI,2021,15876.922,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,SK,2020,28807.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,SK,2021,30251.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,TR,2020,305426.380,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,UA,2020,148264.300,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,TOTAL,GWH,XK,2020,6711.249,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,AL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,AT,2020,740.004,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,AT,2021,713.682,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,BA,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,BE,2020,1234.400,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,BE,2021,1250.600,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,BG,2020,3.876,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,BG,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,CY,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,CY,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,CZ,2020,93.862,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,CZ,2021,101.063,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,DE,2020,6721.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,DE,2021,6718.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,DK,2020,773.049,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,DK,2021,794.495,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,EE,2020,74.569,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,EE,2021,92.148,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,EL,2020,40.320,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,EL,2021,42.027,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,ES,2020,1048.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,ES,2021,940.449,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,EU27_2020,2020,20972.434,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,EU27_2020,2021,21369.731,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,FI,2020,449.732,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,FI,2021,510.724,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,FR,2020,2316.100,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,FR,2021,2231.170,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,GE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,HR,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,HR,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,HU,2020,241.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,HU,2021,253.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,IE,2020,298.892,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,IE,2021,321.603,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,IS,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,IT,2020,2402.309,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,IT,2021,2379.451,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,LT,2020,134.900,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,LT,2021,237.700,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,LU,2020,71.449,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,LU,2021,70.056,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,LV,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,LV,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,MD,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,ME,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,MK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,MT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,MT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,NL,2020,1971.502,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,NL,2021,1989.289,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,NO,2020,194.211,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,PL,2020,496.210,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,PL,2021,579.167,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,PT,2020,262.349,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,PT,2021,285.460,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,RO,2020,0.003,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,RO,2021,0.006,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,RS,2020,5.614,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,SE,2020,1544.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,SE,2021,1680.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,SI,2020,10.908,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,SI,2021,10.641,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,SK,2020,44.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,SK,2021,169.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,TR,2020,15.320,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,UA,2020,3.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6100_6220,GWH,XK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,AL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,AT,2020,327.703,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,AT,2021,354.487,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,BA,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,BE,2020,910.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,BE,2021,936.600,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,BG,2020,1.505,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,BG,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,CY,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,CY,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,CZ,2020,119.378,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,CZ,2021,127.290,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,DE,2020,5820.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,DE,2021,5804.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,DK,2020,944.837,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,DK,2021,971.050,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,EE,2020,74.569,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,EE,2021,58.423,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,EL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,EL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,ES,2020,703.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,ES,2021,854.551,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,EU27_2020,2020,18873.097,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,EU27_2020,2021,19572.723,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,FI,2020,513.210,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,FI,2021,581.855,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,FR,2020,2137.341,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,FR,2021,2128.265,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,GE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,HR,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,HR,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,HU,2020,167.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,HU,2021,161.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,IE,2020,326.139,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,IE,2021,351.847,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,IS,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,IT,2020,2329.711,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,IT,2021,2308.289,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,LT,2020,71.300,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,LT,2021,142.100,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,LU,2020,43.421,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,LU,2021,42.574,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,LV,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,LV,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,MD,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,ME,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,MK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,W6210,GWH,MT,2020,0.000,
