DATAFLOW,LAST UPDATE,freq,airpol,src_crf,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,1993,109.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,1994,115.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,1995,111.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,1996,129.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,1997,116.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,1998,110.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,1999,107.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2000,101.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2001,103.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2002,102.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2003,109.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2004,101.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2005,95.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2006,106.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2007,99.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2008,94.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2009,90.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2010,90.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2011,83.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2012,77.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2013,79.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2014,74.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2015,70.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2016,73.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2017,70.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2018,70.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2019,65.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,DK,2020,58.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,1990,100.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,1991,92.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,1992,67.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,1993,54.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,1994,55.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,1995,50.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,1996,52.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,1997,51.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,1998,47.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,1999,44.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2000,43.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2001,44.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2002,43.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2003,48.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2004,48.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2005,47.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2006,46.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2007,55.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2008,50.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2009,41.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2010,52.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2011,52.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2012,50.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2013,54.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2014,52.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2015,45.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2016,49.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2017,52.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2018,50.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2019,36.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EE,2020,28.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,1990,100.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,1991,99.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,1992,101.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,1993,100.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,1994,103.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,1995,105.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,1996,108.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,1997,113.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,1998,118.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,1999,119.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2000,121.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2001,122.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2002,122.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2003,126.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2004,127.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2005,131.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2006,127.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2007,130.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2008,127.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2009,120.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2010,114.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2011,111.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2012,108.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2013,99.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2014,96.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2015,92.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2016,89.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2017,93.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2018,90.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2019,84.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EL,2020,71.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,1990,100.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,1991,102.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,1992,106.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,1993,102.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,1994,108.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,1995,114.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,1996,111.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,1997,116.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,1998,120.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,1999,129.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2000,134.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2001,134.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2002,140.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2003,143.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2004,148.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2005,154.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2006,151.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2007,155.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2008,144.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2009,130.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2010,125.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2011,126.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2012,123.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2013,114.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2014,115.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2015,119.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2016,116.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2017,120.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2018,119.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2019,112.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,ES,2020,95.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,1990,100.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,1991,97.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,1992,94.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,1993,93.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,1994,93.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,1995,94.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,1996,96.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,1997,94.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,1998,94.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,1999,92.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2000,92.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2001,93.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2002,93.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2003,94.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2004,95.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2005,94.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2006,94.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2007,94.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2008,92.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2009,85.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2010,87.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2011,85.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2012,83.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2013,81.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2014,79.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2015,80.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2016,80.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2017,81.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2018,79.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2019,76.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU27_2020,2020,68.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,1990,100.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,1991,98.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,1992,95.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,1993,93.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,1994,93.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,1995,94.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,1996,96.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,1997,94.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,1998,94.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,1999,92.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2000,92.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2001,93.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2002,92.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2003,94.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2004,94.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2005,93.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2006,93.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2007,93.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2008,91.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2009,84.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2010,86.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2011,83.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2012,82.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2013,80.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2014,77.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2015,78.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2016,77.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2017,78.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2018,76.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,EU28,2019,73.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,1990,100.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,1991,97.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,1992,94.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,1993,97.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,1994,105.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,1995,100.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,1996,109.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,1997,107.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,1998,102.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,1999,101.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2000,98.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2001,106.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2002,109.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2003,120.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2004,115.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2005,98.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2006,114.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2007,112.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2008,101.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2009,96.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2010,107.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2011,96.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2012,89.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2013,89.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2014,83.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2015,79.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2016,83.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2017,79.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2018,81.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2019,76.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FI,2020,67.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FR,1990,100.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FR,1991,104.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FR,1992,102.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FR,1993,99.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,I90,FR,1994,98.0,
